seqCrct,seqRT,pushed,crctKey,tt,is_switch,is_probe,sequence,subj,block,sttime,trial.type,response.type,trial,is.switch
0,0.799469,3,2,1,0,1,XXX,JenF,4,2.01501E+11,nbk,wrong,19,0
1,0.598609,1,1,3,1,NA,100,JenF,4,2.01501E+11,cngr,correct,20,1
1,0.376421,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,21,0
1,0.457364,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,22,0
1,0.617145,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,23,0
1,0.474003,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,24,0
1,0.507386,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,25,0
1,0.526633,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,26,0
1,0.541471,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,27,0
1,0.506703,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,28,0
1,0.5271,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,29,0
1,0.449727,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,30,0
1,0.56451,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,31,0
1,0.507928,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,32,0
1,0.504175,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,33,0
1,0.388168,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,34,0
1,0.51838,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,35,0
1,0.551558,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,36,0
1,0.565534,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,37,0
1,0.824525,3,3,2,1,NA,131,JenF,4,2.01501E+11,intf,correct,38,1
1,0.838576,1,1,2,0,NA,313,JenF,4,2.01501E+11,intf,correct,39,0
1,0.867875,2,2,2,0,NA,233,JenF,4,2.01501E+11,intf,correct,40,0
1,0.812544,2,2,2,0,NA,112,JenF,4,2.01501E+11,intf,correct,41,0
1,0.840522,3,3,2,0,NA,322,JenF,4,2.01501E+11,intf,correct,42,0
1,0.773634,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,43,0
1,0.888816,1,1,2,0,NA,313,JenF,4,2.01501E+11,intf,correct,44,0
1,0.71981,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,45,0
-1,Inf,0,2,2,0,NA,233,JenF,4,2.01501E+11,intf,noresp,46,0
1,0.713187,1,1,2,0,NA,313,JenF,4,2.01501E+11,intf,correct,47,0
-1,Inf,0,3,2,0,NA,322,JenF,4,2.01501E+11,intf,noresp,48,0
1,0.643564,3,3,1,1,0,3,JenF,4,2.01501E+11,nbk,correct,49,1
1,0.472935,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,50,0
1,0.737909,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,51,0
1,0.466076,1,1,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,52,0
1,0.424719,2,2,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,53,0
1,0.441549,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,54,0
1,0.451869,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,55,0
1,0.914207,3,3,2,1,NA,131,JenF,4,2.01501E+11,intf,correct,56,1
1,0.651535,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,57,0
1,0.744277,2,2,2,0,NA,233,JenF,4,2.01501E+11,intf,correct,58,0
1,0.662267,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,59,0
1,0.767869,1,1,2,0,NA,313,JenF,4,2.01501E+11,intf,correct,60,0
1,0.665616,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,61,0
1,0.887458,2,2,2,0,NA,233,JenF,4,2.01501E+11,intf,correct,62,0
1,0.746705,3,3,2,0,NA,131,JenF,4,2.01501E+11,intf,correct,63,0
-1,Inf,0,3,2,0,NA,322,JenF,4,2.01501E+11,intf,noresp,64,0
1,0.466355,2,2,3,1,NA,20,JenF,4,2.01501E+11,cngr,correct,65,1
1,0.531075,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,66,0
1,0.441712,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,67,0
1,0.516711,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,68,0
1,0.779798,3,3,2,1,NA,131,JenF,4,2.01501E+11,intf,correct,69,1
1,0.693459,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,70,0
1,0.584918,2,2,2,0,NA,233,JenF,4,2.01501E+11,intf,correct,71,0
-1,Inf,0,2,2,0,NA,112,JenF,4,2.01501E+11,intf,noresp,72,0
1,0.96695,2,2,2,0,NA,233,JenF,4,2.01501E+11,intf,correct,73,0
1,0.629675,2,2,2,0,NA,233,JenF,4,2.01501E+11,intf,correct,74,0
1,0.884334,3,3,2,0,NA,131,JenF,4,2.01501E+11,intf,correct,75,0
1,0.737908,2,2,2,0,NA,112,JenF,4,2.01501E+11,intf,correct,76,0
1,0.906402,3,3,1,1,0,3,JenF,4,2.01501E+11,nbk,correct,77,1
1,0.469364,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,78,0
0,0.683408,2,3,2,1,NA,131,JenF,4,2.01501E+11,intf,wrong,79,1
1,0.590787,3,3,2,0,NA,131,JenF,4,2.01501E+11,intf,correct,80,0
1,0.600786,3,3,3,1,NA,3,JenF,4,2.01501E+11,cngr,correct,81,1
1,0.463587,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,82,0
1,0.463389,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,83,0
1,0.823161,2,2,2,1,NA,112,JenF,4,2.01501E+11,intf,correct,84,1
1,0.487631,2,2,3,1,NA,20,JenF,4,2.01501E+11,cngr,correct,85,1
1,0.650535,2,2,1,1,0,20,JenF,4,2.01501E+11,nbk,correct,86,1
1,0.453592,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,87,0
1,0.437579,2,2,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,88,0
1,0.466174,3,3,3,1,NA,3,JenF,4,2.01501E+11,cngr,correct,89,1
1,0.424394,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,90,0
1,0.45208,1,1,1,1,0,100,JenF,4,2.01501E+11,nbk,correct,91,1
1,0.389592,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,92,0
1,0.827437,1,1,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,93,0
1,0.57203,2,2,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,94,0
1,0.561182,3,3,1,0,0,3,JenF,4,2.01501E+11,nbk,correct,95,0
1,0.484336,1,1,3,1,NA,100,JenF,4,2.01501E+11,cngr,correct,96,1
1,0.527808,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,97,0
1,0.420212,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,98,0
1,0.506267,3,3,1,1,0,3,JenF,4,2.01501E+11,nbk,correct,99,1
1,0.477217,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,100,0
1,0.402345,3,3,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,101,0
1,0.388073,2,2,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,102,0
1,0.729188,1,1,2,1,NA,313,JenF,4,2.01501E+11,intf,correct,103,1
1,0.737641,3,3,2,0,NA,322,JenF,4,2.01501E+11,intf,correct,104,0
1,0.474751,3,3,3,1,NA,3,JenF,4,2.01501E+11,cngr,correct,105,1
1,0.437532,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,106,0
1,0.383191,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,107,0
1,0.432422,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,108,0
1,0.458448,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,109,0
1,0.462944,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,110,0
1,0.432462,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,111,0
1,0.488529,3,3,1,1,0,3,JenF,4,2.01501E+11,nbk,correct,112,1
1,0.463966,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,113,0
1,0.393433,3,3,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,114,0
1,0.600363,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,115,0
1,0.471924,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,116,0
1,0.461605,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,117,0
1,0.504088,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,118,0
1,0.362436,1,1,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,119,0
1,0.289242,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,120,0
1,0.653577,2,2,2,0,NA,112,JenF,4,2.01501E+11,intf,correct,1,0
1,0.961693,2,2,2,0,NA,233,JenF,4,2.01501E+11,intf,correct,2,0
1,0.5783,3,3,3,1,NA,3,JenF,4,2.01501E+11,cngr,correct,3,1
1,0.428386,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,4,0
1,0.325971,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,5,0
0,0.786882,2,3,2,1,NA,131,JenF,4,2.01501E+11,intf,wrong,6,1
1,0.844219,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,7,0
1,0.684063,2,2,2,0,NA,233,JenF,4,2.01501E+11,intf,correct,8,0
1,0.74181,2,2,2,0,NA,112,JenF,4,2.01501E+11,intf,correct,9,0
1,0.699832,3,3,2,0,NA,131,JenF,4,2.01501E+11,intf,correct,10,0
1,0.763354,3,3,2,0,NA,322,JenF,4,2.01501E+11,intf,correct,11,0
1,0.595014,3,3,1,1,0,3,JenF,4,2.01501E+11,nbk,correct,12,1
1,0.471087,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,13,0
1,0.348773,3,3,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,14,0
1,0.413384,2,2,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,15,0
1,0.537019,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,16,0
-1,Inf,0,2,2,1,NA,233,JenF,4,2.01501E+11,intf,noresp,17,1
1,0.765167,1,1,2,0,NA,313,JenF,4,2.01501E+11,intf,correct,18,0
1,0.595147,3,3,1,1,0,3,JenF,4,2.01501E+11,nbk,correct,19,1
1,0.944999,1,1,2,1,NA,313,JenF,4,2.01501E+11,intf,correct,20,1
1,0.789271,3,3,2,0,NA,131,JenF,4,2.01501E+11,intf,correct,21,0
1,0.552324,2,2,1,1,0,20,JenF,4,2.01501E+11,nbk,correct,22,1
1,0.497993,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,23,0
1,0.58897,1,1,2,1,NA,221,JenF,4,2.01501E+11,intf,correct,24,1
1,0.636873,3,3,2,0,NA,322,JenF,4,2.01501E+11,intf,correct,25,0
1,0.68764,2,2,2,0,NA,112,JenF,4,2.01501E+11,intf,correct,26,0
1,0.67785,3,3,2,0,NA,131,JenF,4,2.01501E+11,intf,correct,27,0
1,0.625948,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,28,0
-1,Inf,0,2,2,0,NA,233,JenF,4,2.01501E+11,intf,noresp,29,0
1,0.688637,3,3,2,0,NA,131,JenF,4,2.01501E+11,intf,correct,30,0
1,0.580304,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,31,0
1,0.710547,2,2,2,0,NA,233,JenF,4,2.01501E+11,intf,correct,32,0
1,0.777591,3,3,2,0,NA,131,JenF,4,2.01501E+11,intf,correct,33,0
0,0.879422,1,2,2,0,NA,112,JenF,4,2.01501E+11,intf,wrong,34,0
1,0.535672,1,1,3,1,NA,100,JenF,4,2.01501E+11,cngr,correct,35,1
1,0.593853,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,36,0
1,0.475346,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,37,0
1,0.536224,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,38,0
1,0.829638,1,1,2,1,NA,313,JenF,4,2.01501E+11,intf,correct,39,1
1,0.769978,3,3,2,0,NA,322,JenF,4,2.01501E+11,intf,correct,40,0
1,0.684771,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,41,0
-1,Inf,0,1,2,0,NA,313,JenF,4,2.01501E+11,intf,noresp,42,0
1,0.867054,3,3,2,0,NA,322,JenF,4,2.01501E+11,intf,correct,43,0
-1,Inf,0,3,2,0,NA,322,JenF,4,2.01501E+11,intf,noresp,44,0
1,0.922888,3,3,2,0,NA,131,JenF,4,2.01501E+11,intf,correct,45,0
1,0.596686,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,46,0
1,0.744536,2,2,2,0,NA,112,JenF,4,2.01501E+11,intf,correct,47,0
1,0.587448,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,48,0
1,0.836245,2,2,2,0,NA,233,JenF,4,2.01501E+11,intf,correct,49,0
1,0.634732,1,1,2,0,NA,313,JenF,4,2.01501E+11,intf,correct,50,0
1,0.691751,2,2,2,0,NA,233,JenF,4,2.01501E+11,intf,correct,51,0
1,0.438285,3,3,3,1,NA,3,JenF,4,2.01501E+11,cngr,correct,52,1
1,0.467238,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,53,0
1,0.444888,3,3,1,1,0,3,JenF,4,2.01501E+11,nbk,correct,54,1
1,0.412313,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,55,0
1,0.502792,3,3,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,56,0
1,0.366155,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,57,0
1,0.415422,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,58,0
1,0.648954,1,1,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,59,0
1,0.372409,1,1,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,60,0
1,0.505309,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,61,0
1,0.492136,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,62,0
1,0.384308,1,1,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,63,0
1,0.588219,3,3,1,0,0,3,JenF,4,2.01501E+11,nbk,correct,64,0
1,0.5134,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,65,0
1,0.509149,3,3,1,0,0,3,JenF,4,2.01501E+11,nbk,correct,66,0
1,0.692196,3,3,2,1,NA,131,JenF,4,2.01501E+11,intf,correct,67,1
1,0.853433,2,2,2,0,NA,112,JenF,4,2.01501E+11,intf,correct,68,0
1,0.673204,1,1,3,1,NA,100,JenF,4,2.01501E+11,cngr,correct,69,1
1,0.729357,1,1,2,1,NA,313,JenF,4,2.01501E+11,intf,correct,70,1
1,0.559374,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,71,0
1,0.596808,2,2,1,1,0,20,JenF,4,2.01501E+11,nbk,correct,72,1
1,0.528096,3,3,1,0,0,3,JenF,4,2.01501E+11,nbk,correct,73,0
1,0.458411,2,2,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,74,0
1,0.489005,3,3,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,75,0
1,0.425982,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,76,0
1,0.479001,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,77,0
1,0.368082,2,2,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,78,0
1,0.356632,2,2,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,79,0
1,0.445292,1,1,3,1,NA,100,JenF,4,2.01501E+11,cngr,correct,80,1
1,0.436483,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,81,0
1,0.489645,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,82,0
1,0.44182,2,2,1,1,0,20,JenF,4,2.01501E+11,nbk,correct,83,1
1,0.524225,3,3,1,0,0,3,JenF,4,2.01501E+11,nbk,correct,84,0
1,0.514209,3,3,3,1,NA,3,JenF,4,2.01501E+11,cngr,correct,85,1
1,0.422156,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,86,0
1,0.467665,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,87,0
1,0.534044,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,88,0
1,0.42652,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,89,0
1,0.504334,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,90,0
1,0.418122,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,91,0
1,0.478306,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,92,0
1,0.434609,1,1,1,1,0,100,JenF,4,2.01501E+11,nbk,correct,93,1
1,0.443832,2,2,3,1,NA,20,JenF,4,2.01501E+11,cngr,correct,94,1
1,0.518737,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,95,0
1,0.460437,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,96,0
1,0.383885,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,97,0
1,0.454507,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,98,0
1,0.418812,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,99,0
1,0.368388,1,1,1,1,0,100,JenF,4,2.01501E+11,nbk,correct,100,1
1,0.468234,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,101,0
1,0.432144,1,1,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,102,0
1,0.474765,3,3,1,0,0,3,JenF,4,2.01501E+11,nbk,correct,103,0
1,0.417901,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,104,0
1,0.45795,3,3,1,0,0,3,JenF,4,2.01501E+11,nbk,correct,105,0
1,0.394505,1,1,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,106,0
1,0.484217,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,107,0
1,0.483454,2,2,3,1,NA,20,JenF,4,2.01501E+11,cngr,correct,108,1
1,0.404285,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,109,0
1,0.393947,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,110,0
1,0.42761,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,111,0
1,0.286757,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,112,0
1,0.417965,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,113,0
1,0.650401,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,114,0
1,0.479867,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,115,0
1,0.391663,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,116,0
1,0.578149,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,117,0
1,0.464292,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,118,0
1,0.311332,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,119,0
1,0.557063,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,120,0
1,0.454734,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,1,0
1,0.539887,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,2,0
1,0.734875,3,3,1,0,0,3,JenF,4,2.01501E+11,nbk,correct,3,0
1,0.365015,2,2,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,4,0
1,0.620162,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,5,0
1,0.494806,3,3,3,1,NA,3,JenF,4,2.01501E+11,cngr,correct,6,1
1,0.411507,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,7,0
1,0.375302,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,8,0
1,0.356224,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,9,0
1,0.418334,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,10,0
1,0.441175,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,11,0
1,0.344058,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,12,0
1,0.504138,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,13,0
1,0.519854,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,14,0
1,0.454273,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,15,0
1,0.522178,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,16,0
1,0.460227,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,17,0
1,0.424405,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,18,0
1,0.577667,1,1,2,1,NA,221,JenF,4,2.01501E+11,intf,correct,19,1
1,0.4398,2,2,1,1,0,20,JenF,4,2.01501E+11,nbk,correct,20,1
1,0.600325,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,21,0
1,0.543683,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,22,0
1,0.397354,2,2,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,23,0
1,0.437226,1,1,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,24,0
1,0.578958,3,3,1,0,0,3,JenF,4,2.01501E+11,nbk,correct,25,0
1,0.395446,1,1,3,1,NA,100,JenF,4,2.01501E+11,cngr,correct,26,1
1,0.421331,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,27,0
1,0.388858,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,28,0
1,0.5817,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,29,0
1,0.428448,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,30,0
1,0.388808,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,31,0
1,0.375397,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,32,0
1,0.430918,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,33,0
1,0.406914,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,34,0
1,0.424516,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,35,0
1,0.426937,3,3,1,1,0,3,JenF,4,2.01501E+11,nbk,correct,36,1
1,0.443884,1,1,3,1,NA,100,JenF,4,2.01501E+11,cngr,correct,37,1
-1,Inf,0,2,2,1,NA,233,JenF,4,2.01501E+11,intf,noresp,38,1
1,0.639945,1,1,2,0,NA,313,JenF,4,2.01501E+11,intf,correct,39,0
1,0.695029,2,2,2,0,NA,112,JenF,4,2.01501E+11,intf,correct,40,0
1,0.559037,3,3,3,1,NA,3,JenF,4,2.01501E+11,cngr,correct,41,1
1,0.535795,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,42,0
1,0.774922,3,3,2,1,NA,131,JenF,4,2.01501E+11,intf,correct,43,1
1,0.402682,1,1,3,1,NA,100,JenF,4,2.01501E+11,cngr,correct,44,1
1,0.469346,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,45,0
1,0.450914,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,46,0
1,0.412781,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,47,0
1,0.794939,2,2,2,1,NA,233,JenF,4,2.01501E+11,intf,correct,48,1
1,0.677606,2,2,2,0,NA,112,JenF,4,2.01501E+11,intf,correct,49,0
1,0.555323,1,1,2,0,NA,313,JenF,4,2.01501E+11,intf,correct,50,0
1,0.928335,3,3,2,0,NA,322,JenF,4,2.01501E+11,intf,correct,51,0
1,0.478452,2,2,3,1,NA,20,JenF,4,2.01501E+11,cngr,correct,52,1
1,0.492205,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,53,0
1,0.454525,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,54,0
1,0.407292,1,1,1,1,0,100,JenF,4,2.01501E+11,nbk,correct,55,1
1,0.494101,3,3,1,0,0,3,JenF,4,2.01501E+11,nbk,correct,56,0
1,0.570296,3,3,1,0,0,3,JenF,4,2.01501E+11,nbk,correct,57,0
1,0.508302,3,3,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,58,0
1,0.349351,3,3,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,59,0
1,0.447849,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,60,0
1,0.446618,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,61,0
1,0.558877,2,2,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,62,0
1,0.791323,3,3,1,0,0,3,JenF,4,2.01501E+11,nbk,correct,63,0
1,0.437238,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,64,0
1,0.418939,3,3,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,65,0
1,0.367927,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,66,0
1,0.460451,2,2,1,0,0,20,JenF,4,2.01501E+11,nbk,correct,67,0
1,0.554133,3,3,3,1,NA,3,JenF,4,2.01501E+11,cngr,correct,68,1
1,0.602524,3,3,3,0,NA,3,JenF,4,2.01501E+11,cngr,correct,69,0
1,0.398489,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,70,0
1,0.455123,2,2,3,0,NA,20,JenF,4,2.01501E+11,cngr,correct,71,0
1,0.394684,1,1,3,0,NA,100,JenF,4,2.01501E+11,cngr,correct,72,0
1,0.452134,3,3,1,1,0,3,JenF,4,2.01501E+11,nbk,correct,73,1
1,0.434881,3,3,1,0,0,3,JenF,4,2.01501E+11,nbk,correct,74,0
1,0.470124,1,1,1,0,0,100,JenF,4,2.01501E+11,nbk,correct,75,0
1,0.41566,3,3,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,76,0
1,0.389284,1,1,1,0,1,XXX,JenF,4,2.01501E+11,nbk,correct,77,0
1,0.847942,3,3,2,1,NA,322,JenF,4,2.01501E+11,intf,correct,78,1
-1,Inf,0,3,2,0,NA,131,JenF,4,2.01501E+11,intf,noresp,79,0
1,0.956837,2,2,2,0,NA,112,JenF,4,2.01501E+11,intf,correct,80,0
1,0.72994,3,3,2,0,NA,322,JenF,4,2.01501E+11,intf,correct,81,0
1,0.625836,2,2,2,0,NA,112,JenF,4,2.01501E+11,intf,correct,82,0
1,0.538529,1,1,2,0,NA,313,JenF,4,2.01501E+11,intf,correct,83,0
1,0.602132,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,84,0
1,0.768639,1,1,2,0,NA,313,JenF,4,2.01501E+11,intf,correct,85,0
-1,Inf,0,2,2,0,NA,233,JenF,4,2.01501E+11,intf,noresp,86,0
1,0.513431,3,3,2,0,NA,322,JenF,4,2.01501E+11,intf,correct,87,0
1,0.756293,3,3,2,0,NA,131,JenF,4,2.01501E+11,intf,correct,88,0
1,0.555665,1,1,2,0,NA,221,JenF,4,2.01501E+11,intf,correct,89,0
1,0.61662,2,2,2,0,NA,233,JenF,4,2.01501E+11,intf,correct,90,0
