"seqCrct","seqRT","pushed","crctKey","tt","is_switch","is_probe","sequence","subj.blk","trial.type","response.type","trial"
0,0.492803,3,1,2,0,NA,"221","DM_2_1419004843.783","intf","wrong",10
0,0.575393,1,3,2,0,NA,"322","DM_2_1419004843.783","intf","wrong",11
0,0.487219,2,1,2,0,NA,"313","DM_2_1419004843.783","intf","wrong",12
0,0.705511,1,2,2,0,NA,"233","DM_2_1419004843.783","intf","wrong",13
0,0.63835,2,3,2,0,NA,"131","DM_2_1419004843.783","intf","wrong",14
0,0.55881,3,2,2,0,NA,"112","DM_2_1419004843.783","intf","wrong",15
0,0.494412,2,1,2,0,NA,"313","DM_2_1419004843.783","intf","wrong",16
0,0.523319,3,1,2,0,NA,"221","DM_2_1419004843.783","intf","wrong",17
0,0.597809,1,3,2,0,NA,"322","DM_2_1419004843.783","intf","wrong",18
0,0.606892,3,2,2,0,NA,"112","DM_2_1419004843.783","intf","wrong",19
0,0.591484,1,3,2,0,NA,"322","DM_2_1419004843.783","intf","wrong",20
0,0.683874,2,3,2,0,NA,"131","DM_2_1419004843.783","intf","wrong",21
0,0.917255,2,3,2,0,NA,"131","DM_2_1419004843.783","intf","wrong",22
0,0.507034,1,3,2,0,NA,"322","DM_2_1419004843.783","intf","wrong",23
0,0.452909,3,1,2,0,NA,"221","DM_2_1419004843.783","intf","wrong",24
0,0.533804,3,1,2,0,NA,"221","DM_2_1419004843.783","intf","wrong",25
0,0.472005,1,2,2,0,NA,"233","DM_2_1419004843.783","intf","wrong",26
0,0.498741,2,1,2,0,NA,"313","DM_2_1419004843.783","intf","wrong",27
0,0.491342,1,2,2,0,NA,"233","DM_2_1419004843.783","intf","wrong",28
0,0.524601,3,2,2,0,NA,"112","DM_2_1419004843.783","intf","wrong",29
0,0.544352,3,2,2,0,NA,"112","DM_2_1419004843.783","intf","wrong",30
0,0.445357,2,1,2,0,NA,"313","DM_2_1419004843.783","intf","wrong",31
0,0.391172,2,1,2,0,NA,"313","DM_2_1419004843.783","intf","wrong",32
0,0.557328,1,2,2,0,NA,"233","DM_2_1419004843.783","intf","wrong",33
0,0.766473,1,3,2,0,NA,"322","DM_2_1419004843.783","intf","wrong",34
0,0.537776,2,3,2,0,NA,"131","DM_2_1419004843.783","intf","wrong",35
0,0.52048,3,1,2,0,NA,"221","DM_2_1419004843.783","intf","wrong",36
0,0.558915,1,2,2,0,NA,"233","DM_2_1419004843.783","intf","wrong",37
0,0.516701,3,1,2,0,NA,"221","DM_2_1419004843.783","intf","wrong",38
0,0.45096,2,1,2,0,NA,"313","DM_2_1419004843.783","intf","wrong",39
0,0.485716,1,3,2,0,NA,"322","DM_2_1419004843.783","intf","wrong",40
1,0.959647,2,2,2,0,NA,"233","DM_2_1419005197.927","intf","correct",1
-1,Inf,0,3,2,0,NA,"131","DM_2_1419005197.927","intf","noresp",2
1,0.7834,1,1,2,0,NA,"221","DM_2_1419005197.927","intf","correct",3
1,0.862574,2,2,2,0,NA,"112","DM_2_1419005197.927","intf","correct",4
1,0.753653,3,3,2,0,NA,"322","DM_2_1419005197.927","intf","correct",5
0,0.76507,2,1,2,0,NA,"313","DM_2_1419005197.927","intf","wrong",6
-1,Inf,0,2,2,0,NA,"112","DM_2_1419005197.927","intf","noresp",7
1,0.684899,3,3,2,0,NA,"322","DM_2_1419005197.927","intf","correct",8
1,0.802711,1,1,2,0,NA,"313","DM_2_1419005197.927","intf","correct",9
1,0.781841,3,3,2,0,NA,"131","DM_2_1419005197.927","intf","correct",10
1,0.903809,1,1,2,0,NA,"221","DM_2_1419005197.927","intf","correct",11
1,0.627836,3,3,2,0,NA,"322","DM_2_1419005197.927","intf","correct",12
1,0.608653,1,1,2,0,NA,"313","DM_2_1419005197.927","intf","correct",13
1,0.661101,1,1,2,0,NA,"221","DM_2_1419005197.927","intf","correct",14
1,0.697344,2,2,2,0,NA,"233","DM_2_1419005197.927","intf","correct",15
1,0.743328,3,3,2,0,NA,"322","DM_2_1419005197.927","intf","correct",16
1,0.990361,1,1,2,0,NA,"313","DM_2_1419005197.927","intf","correct",17
0,0.877712,3,2,2,0,NA,"112","DM_2_1419005197.927","intf","wrong",18
1,0.746401,3,3,2,0,NA,"322","DM_2_1419005197.927","intf","correct",19
0,0.989957,2,3,2,0,NA,"131","DM_2_1419005197.927","intf","wrong",20
1,0.879342,2,2,2,0,NA,"112","DM_2_1419005197.927","intf","correct",21
1,0.931645,1,1,2,0,NA,"313","DM_2_1419005197.927","intf","correct",22
1,0.837472,2,2,2,0,NA,"112","DM_2_1419005197.927","intf","correct",23
1,0.693314,3,3,2,0,NA,"322","DM_2_1419005197.927","intf","correct",24
0,0.985693,1,3,2,0,NA,"322","DM_2_1419005197.927","intf","wrong",25
-1,Inf,0,3,2,0,NA,"131","DM_2_1419005197.927","intf","noresp",26
1,0.729772,1,1,2,0,NA,"221","DM_2_1419005197.927","intf","correct",27
1,0.904032,2,2,2,0,NA,"112","DM_2_1419005197.927","intf","correct",28
1,0.80434,3,3,2,0,NA,"131","DM_2_1419005197.927","intf","correct",29
1,0.773066,1,1,2,0,NA,"221","DM_2_1419005197.927","intf","correct",30
1,0.848319,1,1,2,0,NA,"313","DM_2_1419005197.927","intf","correct",31
1,0.709531,3,3,2,0,NA,"322","DM_2_1419005197.927","intf","correct",32
1,0.814156,2,2,2,0,NA,"233","DM_2_1419005197.927","intf","correct",33
1,0.605534,1,1,2,0,NA,"221","DM_2_1419005197.927","intf","correct",34
-1,Inf,0,2,2,0,NA,"233","DM_2_1419005197.927","intf","noresp",35
1,0.730645,1,1,2,0,NA,"313","DM_2_1419005197.927","intf","correct",36
1,0.812103,2,2,2,0,NA,"112","DM_2_1419005197.927","intf","correct",37
-1,Inf,0,1,2,0,NA,"313","DM_2_1419005197.927","intf","noresp",38
1,0.698307,2,2,2,0,NA,"233","DM_2_1419005197.927","intf","correct",39
1,0.836233,2,2,2,0,NA,"233","DM_2_1419005197.927","intf","correct",40
1,0.605447,2,2,1,0,0,"020","DM_4_1419005499.289","nbk","correct",1
1,0.589008,3,3,1,0,0,"003","DM_4_1419005499.289","nbk","correct",2
1,0.450842,3,3,3,1,NA,"003","DM_4_1419005499.289","cngr","correct",3
1,0.432121,3,3,3,0,NA,"003","DM_4_1419005499.289","cngr","correct",4
1,0.420216,2,2,3,0,NA,"020","DM_4_1419005499.289","cngr","correct",5
1,0.423719,3,3,3,0,NA,"003","DM_4_1419005499.289","cngr","correct",6
1,0.383873,2,2,3,0,NA,"020","DM_4_1419005499.289","cngr","correct",7
1,0.416431,1,1,3,0,NA,"100","DM_4_1419005499.289","cngr","correct",8
1,0.431272,3,3,3,0,NA,"003","DM_4_1419005499.289","cngr","correct",9
1,0.388219,2,2,3,0,NA,"020","DM_4_1419005499.289","cngr","correct",10
1,0.452854,1,1,3,0,NA,"100","DM_4_1419005499.289","cngr","correct",11
-1,Inf,0,2,2,1,NA,"112","DM_4_1419005499.289","intf","noresp",12
1,0.438928,3,3,3,1,NA,"003","DM_4_1419005499.289","cngr","correct",13
1,0.447155,3,3,3,0,NA,"003","DM_4_1419005499.289","cngr","correct",14
1,0.431424,3,3,3,0,NA,"003","DM_4_1419005499.289","cngr","correct",15
1,0.515268,2,2,3,0,NA,"020","DM_4_1419005499.289","cngr","correct",16
1,0.487412,1,1,3,0,NA,"100","DM_4_1419005499.289","cngr","correct",17
1,0.42177,1,1,3,0,NA,"100","DM_4_1419005499.289","cngr","correct",18
1,0.456164,2,2,1,1,0,"020","DM_4_1419005499.289","nbk","correct",19
1,0.469532,1,1,1,0,0,"100","DM_4_1419005499.289","nbk","correct",20
1,0.433366,1,1,1,0,0,"100","DM_4_1419005499.289","nbk","correct",21
1,0.66068,1,1,1,0,1,"XXX","DM_4_1419005499.289","nbk","correct",22
1,0.756089,1,1,1,0,1,"XXX","DM_4_1419005499.289","nbk","correct",23
1,0.489108,1,1,1,0,0,"100","DM_4_1419005499.289","nbk","correct",24
1,0.413657,2,2,3,1,NA,"020","DM_4_1419005499.289","cngr","correct",25
-1,Inf,0,3,2,1,NA,"322","DM_4_1419005499.289","intf","noresp",26
1,0.956317,3,3,2,0,NA,"131","DM_4_1419005499.289","intf","correct",27
1,0.769183,3,3,2,0,NA,"131","DM_4_1419005499.289","intf","correct",28
1,0.794191,3,3,2,0,NA,"322","DM_4_1419005499.289","intf","correct",29
1,0.689471,1,1,2,0,NA,"221","DM_4_1419005499.289","intf","correct",30
1,0.717587,2,2,2,0,NA,"112","DM_4_1419005499.289","intf","correct",31
1,0.484951,2,2,1,1,0,"020","DM_4_1419005499.289","nbk","correct",32
1,0.521721,1,1,1,0,0,"100","DM_4_1419005499.289","nbk","correct",33
0,0.677044,1,2,1,0,1,"XXX","DM_4_1419005499.289","nbk","wrong",34
1,0.785341,1,1,3,1,NA,"100","DM_4_1419005499.289","cngr","correct",35
1,0.426507,1,1,3,0,NA,"100","DM_4_1419005499.289","cngr","correct",36
1,0.434175,2,2,3,0,NA,"020","DM_4_1419005499.289","cngr","correct",37
1,0.489723,2,2,1,1,0,"020","DM_4_1419005499.289","nbk","correct",38
1,0.488803,2,2,1,0,0,"020","DM_4_1419005499.289","nbk","correct",39
1,0.48019,2,2,1,0,0,"020","DM_4_1419005499.289","nbk","correct",40
1,0.650319,2,2,1,0,1,"XXX","DM_4_1419005499.289","nbk","correct",41
1,0.419411,1,1,1,0,0,"100","DM_4_1419005499.289","nbk","correct",42
1,0.41223,1,1,1,0,0,"100","DM_4_1419005499.289","nbk","correct",43
0,0.609597,1,2,1,0,1,"XXX","DM_4_1419005499.289","nbk","wrong",44
1,0.595245,3,3,1,0,0,"003","DM_4_1419005499.289","nbk","correct",45
1,0.451149,3,3,1,0,0,"003","DM_4_1419005499.289","nbk","correct",46
1,0.529614,3,3,1,0,1,"XXX","DM_4_1419005499.289","nbk","correct",47
1,0.857966,2,2,2,1,NA,"233","DM_4_1419005499.289","intf","correct",48
1,0.84715,1,1,2,0,NA,"313","DM_4_1419005499.289","intf","correct",49
1,0.488591,1,1,1,1,0,"100","DM_4_1419005499.289","nbk","correct",50
1,0.432268,1,1,1,0,0,"100","DM_4_1419005499.289","nbk","correct",51
0,0.609828,1,3,1,0,1,"XXX","DM_4_1419005499.289","nbk","wrong",52
0,0.617435,1,2,1,0,1,"XXX","DM_4_1419005499.289","nbk","wrong",53
1,0.556198,3,3,1,0,0,"003","DM_4_1419005499.289","nbk","correct",54
1,0.504813,2,2,1,0,0,"020","DM_4_1419005499.289","nbk","correct",55
1,0.434216,2,2,1,0,0,"020","DM_4_1419005499.289","nbk","correct",56
1,0.882314,2,2,2,1,NA,"112","DM_4_1419005499.289","intf","correct",57
1,0.727823,1,1,2,0,NA,"313","DM_4_1419005499.289","intf","correct",58
1,0.745971,1,1,2,0,NA,"221","DM_4_1419005499.289","intf","correct",59
1,0.753677,1,1,2,0,NA,"313","DM_4_1419005499.289","intf","correct",60
1,0.430451,1,1,1,1,0,"100","DM_4_1419005499.289","nbk","correct",61
1,0.504425,3,3,1,0,0,"003","DM_4_1419005499.289","nbk","correct",62
0,0.405377,3,1,1,0,1,"XXX","DM_4_1419005499.289","nbk","wrong",63
0,0.585578,3,1,1,0,1,"XXX","DM_4_1419005499.289","nbk","wrong",64
1,0.472363,3,3,1,0,0,"003","DM_4_1419005499.289","nbk","correct",65
1,0.419235,2,2,1,0,0,"020","DM_4_1419005499.289","nbk","correct",66
1,0.751698,3,3,2,1,NA,"322","DM_4_1419005499.289","intf","correct",67
1,0.722904,1,1,2,0,NA,"313","DM_4_1419005499.289","intf","correct",68
1,0.618161,1,1,2,0,NA,"221","DM_4_1419005499.289","intf","correct",69
1,0.806263,3,3,2,0,NA,"322","DM_4_1419005499.289","intf","correct",70
0,0.845009,1,2,2,0,NA,"233","DM_4_1419005499.289","intf","wrong",71
1,0.721098,3,3,2,0,NA,"322","DM_4_1419005499.289","intf","correct",72
1,0.926753,2,2,2,0,NA,"112","DM_4_1419005499.289","intf","correct",73
1,0.435511,3,3,1,1,0,"003","DM_4_1419005499.289","nbk","correct",74
1,0.450897,3,3,1,0,0,"003","DM_4_1419005499.289","nbk","correct",75
1,0.586216,3,3,1,0,1,"XXX","DM_4_1419005499.289","nbk","correct",76
1,0.552536,2,2,1,0,0,"020","DM_4_1419005499.289","nbk","correct",77
1,0.449246,3,3,1,0,0,"003","DM_4_1419005499.289","nbk","correct",78
1,0.450068,2,2,3,1,NA,"020","DM_4_1419005499.289","cngr","correct",79
1,0.384532,2,2,3,0,NA,"020","DM_4_1419005499.289","cngr","correct",80
1,0.456906,3,3,3,0,NA,"003","DM_4_1419005499.289","cngr","correct",81
1,0.370292,1,1,3,0,NA,"100","DM_4_1419005499.289","cngr","correct",82
1,0.429402,1,1,3,0,NA,"100","DM_4_1419005499.289","cngr","correct",83
1,0.458622,3,3,3,0,NA,"003","DM_4_1419005499.289","cngr","correct",84
0,0.780798,2,3,2,1,NA,"131","DM_4_1419005499.289","intf","wrong",85
1,0.741396,3,3,3,1,NA,"003","DM_4_1419005499.289","cngr","correct",86
-1,Inf,0,3,3,0,NA,"003","DM_4_1419005499.289","cngr","noresp",87
1,0.424383,2,2,3,0,NA,"020","DM_4_1419005499.289","cngr","correct",88
1,0.430782,1,1,1,1,0,"100","DM_4_1419005499.289","nbk","correct",89
1,0.817605,3,3,2,1,NA,"322","DM_4_1419005499.289","intf","correct",90
1,0.829694,2,2,2,0,NA,"112","DM_4_1419005499.289","intf","correct",91
1,0.70457,2,2,2,0,NA,"112","DM_4_1419005499.289","intf","correct",92
1,0.795014,3,3,2,0,NA,"131","DM_4_1419005499.289","intf","correct",93
1,0.567009,3,3,2,0,NA,"131","DM_4_1419005499.289","intf","correct",94
1,0.727274,1,1,2,0,NA,"221","DM_4_1419005499.289","intf","correct",95
0,0.880515,3,1,2,0,NA,"313","DM_4_1419005499.289","intf","wrong",96
1,0.643929,2,2,2,0,NA,"233","DM_4_1419005499.289","intf","correct",97
1,0.688246,2,2,2,0,NA,"233","DM_4_1419005499.289","intf","correct",98
0,0.911931,3,2,2,0,NA,"112","DM_4_1419005499.289","intf","wrong",99
1,0.684738,1,1,2,0,NA,"313","DM_4_1419005499.289","intf","correct",100
1,0.718865,3,3,2,0,NA,"322","DM_4_1419005499.289","intf","correct",101
1,0.378474,1,1,3,1,NA,"100","DM_4_1419005499.289","cngr","correct",102
1,0.397038,3,3,3,0,NA,"003","DM_4_1419005499.289","cngr","correct",103
1,0.45635,2,2,3,0,NA,"020","DM_4_1419005499.289","cngr","correct",104
1,0.503385,2,2,3,0,NA,"020","DM_4_1419005499.289","cngr","correct",105
1,0.468651,2,2,3,0,NA,"020","DM_4_1419005499.289","cngr","correct",106
1,0.870307,1,1,2,1,NA,"313","DM_4_1419005499.289","intf","correct",107
1,0.734537,3,3,2,0,NA,"322","DM_4_1419005499.289","intf","correct",108
1,0.869959,2,2,2,0,NA,"112","DM_4_1419005499.289","intf","correct",109
-1,Inf,0,1,2,0,NA,"221","DM_4_1419005499.289","intf","noresp",110
1,0.696309,1,1,2,0,NA,"313","DM_4_1419005499.289","intf","correct",111
1,0.82731,1,1,2,0,NA,"221","DM_4_1419005499.289","intf","correct",112
1,0.973905,2,2,2,0,NA,"233","DM_4_1419005499.289","intf","correct",113
1,0.489469,1,1,3,1,NA,"100","DM_4_1419005499.289","cngr","correct",114
1,0.514303,1,1,3,0,NA,"100","DM_4_1419005499.289","cngr","correct",115
1,0.409905,1,1,3,0,NA,"100","DM_4_1419005499.289","cngr","correct",116
1,0.540151,1,1,3,0,NA,"100","DM_4_1419005499.289","cngr","correct",117
1,0.463693,2,2,3,0,NA,"020","DM_4_1419005499.289","cngr","correct",118
1,0.45109,3,3,3,0,NA,"003","DM_4_1419005499.289","cngr","correct",119
1,0.509019,1,1,3,0,NA,"100","DM_4_1419005499.289","cngr","correct",120
1,0.557131,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",1
1,0.448458,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",2
1,0.737914,2,2,1,1,0,"020","DM_4_1419007530.072","nbk","correct",3
1,0.530054,2,2,1,0,0,"020","DM_4_1419007530.072","nbk","correct",4
1,0.483532,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",5
1,0.598733,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",6
1,0.488506,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",7
1,0.47551,1,1,1,0,1,"XXX","DM_4_1419007530.072","nbk","correct",8
1,0.615514,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",9
1,0.571773,3,3,1,0,0,"003","DM_4_1419007530.072","nbk","correct",10
1,0.575298,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",11
1,0.596109,3,3,1,0,0,"003","DM_4_1419007530.072","nbk","correct",12
0,0.402411,1,3,1,0,1,"XXX","DM_4_1419007530.072","nbk","wrong",13
1,0.532524,3,3,1,0,1,"XXX","DM_4_1419007530.072","nbk","correct",14
1,0.598743,2,2,1,0,0,"020","DM_4_1419007530.072","nbk","correct",15
-1,Inf,0,2,2,1,NA,"112","DM_4_1419007530.072","intf","noresp",16
0,0.810068,2,3,2,0,NA,"131","DM_4_1419007530.072","intf","wrong",17
1,0.671024,3,3,2,0,NA,"322","DM_4_1419007530.072","intf","correct",18
0,0.847262,1,2,2,0,NA,"112","DM_4_1419007530.072","intf","wrong",19
0,0.888264,2,1,2,0,NA,"313","DM_4_1419007530.072","intf","wrong",20
1,0.607442,1,1,2,0,NA,"221","DM_4_1419007530.072","intf","correct",21
1,0.672922,1,1,2,0,NA,"313","DM_4_1419007530.072","intf","correct",22
1,0.636572,1,1,2,0,NA,"221","DM_4_1419007530.072","intf","correct",23
1,0.518485,3,3,1,1,0,"003","DM_4_1419007530.072","nbk","correct",24
1,0.507104,2,2,1,0,0,"020","DM_4_1419007530.072","nbk","correct",25
-1,Inf,0,3,1,0,1,"XXX","DM_4_1419007530.072","nbk","noresp",26
0,0.648787,2,3,1,0,1,"XXX","DM_4_1419007530.072","nbk","wrong",27
1,0.653433,3,3,1,0,0,"003","DM_4_1419007530.072","nbk","correct",28
1,0.488539,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",29
1,0.782874,3,3,1,0,0,"003","DM_4_1419007530.072","nbk","correct",30
1,0.478181,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",31
0,0.420119,3,2,1,0,1,"XXX","DM_4_1419007530.072","nbk","wrong",32
1,0.550803,2,2,1,0,0,"020","DM_4_1419007530.072","nbk","correct",33
1,0.84526,3,3,1,0,0,"003","DM_4_1419007530.072","nbk","correct",34
1,0.475163,2,2,1,0,0,"020","DM_4_1419007530.072","nbk","correct",35
0,0.333116,3,1,1,0,1,"XXX","DM_4_1419007530.072","nbk","wrong",36
1,0.604585,2,2,1,0,0,"020","DM_4_1419007530.072","nbk","correct",37
1,0.454249,3,3,1,0,0,"003","DM_4_1419007530.072","nbk","correct",38
1,0.42183,3,3,3,1,NA,"003","DM_4_1419007530.072","cngr","correct",39
1,0.433753,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",40
1,0.413319,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",41
1,0.410955,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",42
1,0.398271,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",43
1,0.391988,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",44
1,0.389611,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",45
1,0.434941,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",46
1,0.355328,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",47
1,0.348365,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",48
1,0.353204,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",49
1,0.338085,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",50
1,0.531586,3,3,1,1,0,"003","DM_4_1419007530.072","nbk","correct",51
-1,Inf,0,2,2,1,NA,"233","DM_4_1419007530.072","intf","noresp",52
1,0.726139,3,3,2,0,NA,"322","DM_4_1419007530.072","intf","correct",53
1,0.71887,1,1,2,0,NA,"313","DM_4_1419007530.072","intf","correct",54
1,0.705715,1,1,2,0,NA,"313","DM_4_1419007530.072","intf","correct",55
1,0.591048,2,2,2,0,NA,"233","DM_4_1419007530.072","intf","correct",56
1,0.378073,1,1,3,1,NA,"100","DM_4_1419007530.072","cngr","correct",57
1,0.430575,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",58
1,0.443467,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",59
1,0.388374,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",60
1,0.429934,1,1,1,1,0,"100","DM_4_1419007530.072","nbk","correct",61
1,0.561086,3,3,1,0,0,"003","DM_4_1419007530.072","nbk","correct",62
-1,Inf,0,3,2,1,NA,"322","DM_4_1419007530.072","intf","noresp",63
1,0.895302,3,3,2,0,NA,"322","DM_4_1419007530.072","intf","correct",64
1,0.786928,1,1,1,1,0,"100","DM_4_1419007530.072","nbk","correct",65
1,0.689918,2,2,1,0,0,"020","DM_4_1419007530.072","nbk","correct",66
1,0.408514,1,1,1,0,1,"XXX","DM_4_1419007530.072","nbk","correct",67
1,0.52715,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",68
1,0.452455,3,3,3,1,NA,"003","DM_4_1419007530.072","cngr","correct",69
1,0.398961,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",70
1,0.411705,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",71
1,0.399328,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",72
1,0.443483,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",73
1,0.529358,3,3,1,1,0,"003","DM_4_1419007530.072","nbk","correct",74
1,0.548294,1,1,1,0,0,"100","DM_4_1419007530.072","nbk","correct",75
1,0.953718,3,3,2,1,NA,"131","DM_4_1419007530.072","intf","correct",76
1,0.717867,2,2,2,0,NA,"112","DM_4_1419007530.072","intf","correct",77
1,0.628971,3,3,2,0,NA,"322","DM_4_1419007530.072","intf","correct",78
1,0.799152,3,3,3,1,NA,"003","DM_4_1419007530.072","cngr","correct",79
1,0.435744,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",80
1,0.582713,1,1,2,1,NA,"221","DM_4_1419007530.072","intf","correct",81
1,0.860634,1,1,2,0,NA,"221","DM_4_1419007530.072","intf","correct",82
0,0.945436,1,2,2,0,NA,"233","DM_4_1419007530.072","intf","wrong",83
1,0.790162,1,1,2,0,NA,"313","DM_4_1419007530.072","intf","correct",84
1,0.644573,1,1,2,0,NA,"221","DM_4_1419007530.072","intf","correct",85
1,0.659726,3,3,2,0,NA,"131","DM_4_1419007530.072","intf","correct",86
1,0.671304,2,2,1,1,0,"020","DM_4_1419007530.072","nbk","correct",87
1,0.58394,2,2,1,0,0,"020","DM_4_1419007530.072","nbk","correct",88
1,0.527385,2,2,3,1,NA,"020","DM_4_1419007530.072","cngr","correct",89
1,0.473724,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",90
1,0.429161,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",91
1,0.405285,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",92
1,0.756448,2,2,2,1,NA,"112","DM_4_1419007530.072","intf","correct",93
1,0.917472,2,2,2,0,NA,"233","DM_4_1419007530.072","intf","correct",94
1,0.592138,1,1,3,1,NA,"100","DM_4_1419007530.072","cngr","correct",95
1,0.484134,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",96
1,0.731662,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",97
1,0.388893,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",98
1,0.713249,3,3,2,1,NA,"131","DM_4_1419007530.072","intf","correct",99
1,0.592799,3,3,2,0,NA,"322","DM_4_1419007530.072","intf","correct",100
1,0.83676,2,2,2,0,NA,"112","DM_4_1419007530.072","intf","correct",101
1,0.712723,2,2,2,0,NA,"112","DM_4_1419007530.072","intf","correct",102
-1,Inf,0,2,2,0,NA,"233","DM_4_1419007530.072","intf","noresp",103
1,0.744269,2,2,2,0,NA,"112","DM_4_1419007530.072","intf","correct",104
1,0.621293,2,2,2,0,NA,"233","DM_4_1419007530.072","intf","correct",105
1,0.595306,2,2,1,1,0,"020","DM_4_1419007530.072","nbk","correct",106
1,0.538262,2,2,3,1,NA,"020","DM_4_1419007530.072","cngr","correct",107
1,0.514744,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",108
1,0.395352,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",109
1,0.488419,2,2,3,0,NA,"020","DM_4_1419007530.072","cngr","correct",110
1,0.519301,3,3,3,0,NA,"003","DM_4_1419007530.072","cngr","correct",111
1,0.429101,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",112
1,0.358301,1,1,3,0,NA,"100","DM_4_1419007530.072","cngr","correct",113
1,0.642576,3,3,2,1,NA,"131","DM_4_1419007530.072","intf","correct",114
1,0.80003,1,1,2,0,NA,"313","DM_4_1419007530.072","intf","correct",115
1,0.820573,3,3,2,0,NA,"131","DM_4_1419007530.072","intf","correct",116
1,0.807204,1,1,2,0,NA,"313","DM_4_1419007530.072","intf","correct",117
1,0.801934,1,1,2,0,NA,"221","DM_4_1419007530.072","intf","correct",118
1,0.665853,3,3,2,0,NA,"322","DM_4_1419007530.072","intf","correct",119
1,0.627615,1,1,2,0,NA,"313","DM_4_1419007530.072","intf","correct",120
1,0.853332,3,3,2,0,NA,"131","SOPH_2_1419016957.553","intf","correct",1
-1,Inf,0,3,2,0,NA,"322","SOPH_2_1419016957.553","intf","noresp",2
-1,Inf,0,1,2,0,NA,"221","SOPH_2_1419016957.553","intf","noresp",3
-1,Inf,0,2,2,0,NA,"233","SOPH_2_1419016957.553","intf","noresp",4
1,0.741098,1,1,2,0,NA,"313","SOPH_2_1419016957.553","intf","correct",5
1,0.626925,1,1,2,0,NA,"221","SOPH_2_1419016957.553","intf","correct",6
1,0.772195,3,3,2,0,NA,"131","SOPH_2_1419016957.553","intf","correct",7
1,0.755292,2,2,2,0,NA,"112","SOPH_2_1419016957.553","intf","correct",8
1,0.609981,1,1,2,0,NA,"221","SOPH_2_1419016957.553","intf","correct",9
1,0.744014,1,1,2,0,NA,"313","SOPH_2_1419016957.553","intf","correct",10
1,0.613645,1,1,2,0,NA,"221","SOPH_2_1419016957.553","intf","correct",11
1,0.900966,3,3,2,0,NA,"322","SOPH_2_1419016957.553","intf","correct",12
1,0.814725,2,2,2,0,NA,"233","SOPH_2_1419016957.553","intf","correct",13
1,0.733707,2,2,2,0,NA,"233","SOPH_2_1419016957.553","intf","correct",14
1,0.742371,1,1,2,0,NA,"313","SOPH_2_1419016957.553","intf","correct",15
1,0.888565,3,3,2,0,NA,"322","SOPH_2_1419016957.553","intf","correct",16
-1,Inf,0,3,2,0,NA,"131","SOPH_2_1419016957.553","intf","noresp",17
1,0.668939,1,1,2,0,NA,"221","SOPH_2_1419016957.553","intf","correct",18
1,0.641605,1,1,2,0,NA,"221","SOPH_2_1419016957.553","intf","correct",19
1,0.807558,3,3,2,0,NA,"131","SOPH_2_1419016957.553","intf","correct",20
1,0.84447,3,3,2,0,NA,"322","SOPH_2_1419016957.553","intf","correct",21
1,0.588655,1,1,2,0,NA,"221","SOPH_2_1419016957.553","intf","correct",22
1,0.742157,3,3,2,0,NA,"131","SOPH_2_1419016957.553","intf","correct",23
