"seqCrct","seqRT","pushed","crctKey","tt","is_switch","is_probe","sequence","trialno","rsponset","subj","block","sttime","trial.type","response.type","trial"
1,0.42987,1,1,1,0,1,"XXX",11,1654527.236005,"10997","6","201507131005","nbk","correct",11
1,0.657667,2,2,1,0,0,"020",12,1654529.733989,"10997","6","201507131005","nbk","correct",12
1,0.546171,2,2,1,0,0,"020",13,1654532.231978,"10997","6","201507131005","nbk","correct",13
1,1.113529,2,2,2,1,NA,"233",14,1654534.72996,"10997","6","201507131005","intf","correct",14
1,1.03153,3,3,2,0,NA,"131",15,1654537.043533,"10997","6","201507131005","intf","correct",15
0,0.996349,2,3,2,0,NA,"131",16,1654539.340328,"10997","6","201507131005","intf","wrong",16
1,0.777024,1,1,2,0,NA,"221",17,1654541.637124,"10997","6","201507131005","intf","correct",17
0,0.866436,3,2,2,0,NA,"112",18,1654543.933931,"10997","6","201507131005","intf","wrong",18
1,0.738989,1,1,2,0,NA,"221",19,1654546.230734,"10997","6","201507131005","intf","correct",19
1,0.719234,3,3,2,0,NA,"322",20,1654548.544309,"10997","6","201507131005","intf","correct",20
1,0.715716,3,3,2,0,NA,"322",21,1654550.841117,"10997","6","201507131005","intf","correct",21
1,0.542675,3,3,1,1,0,"003",22,1654553.137908,"10997","6","201507131005","nbk","correct",22
1,0.801739,3,3,1,0,0,"003",23,1654555.6359,"10997","6","201507131005","nbk","correct",23
1,0.534918,3,3,1,0,1,"XXX",24,1654558.133884,"10997","6","201507131005","nbk","correct",24
1,0.299989,3,3,1,0,0,"003",25,1654560.631863,"10997","6","201507131005","nbk","correct",25
1,0.77495,2,2,2,1,NA,"112",26,1654563.129843,"10997","6","201507131005","intf","correct",26
1,0.971312,2,2,2,0,NA,"233",27,1654565.443416,"10997","6","201507131005","intf","correct",27
1,0.844101,1,1,2,0,NA,"313",28,1654567.740212,"10997","6","201507131005","intf","correct",28
1,0.748138,2,2,2,0,NA,"112",29,1654570.037024,"10997","6","201507131005","intf","correct",29
1,1.238639,2,2,2,0,NA,"233",30,1654572.333817,"10997","6","201507131005","intf","correct",30
1,0.863943,2,2,1,1,0,"020",31,1654574.63063,"10997","6","201507131005","nbk","correct",31
1,0.612253,2,2,1,0,0,"020",32,1654577.145377,"10997","6","201507131005","nbk","correct",32
1,0.437974,2,2,1,0,0,"020",33,1654579.643356,"10997","6","201507131005","nbk","correct",33
1,0.471158,1,1,3,1,NA,"100",34,1654582.14135,"10997","6","201507131005","cngr","correct",34
1,0.584033,1,1,3,0,NA,"100",35,1654584.13637,"10997","6","201507131005","cngr","correct",35
1,0.542835,2,2,3,0,NA,"020",36,1654586.131412,"10997","6","201507131005","cngr","correct",36
1,0.546323,1,1,3,0,NA,"100",37,1654588.143205,"10997","6","201507131005","cngr","correct",37
1,0.721155,2,2,3,0,NA,"020",38,1654590.13824,"10997","6","201507131005","cngr","correct",38
1,0.494144,2,2,3,0,NA,"020",39,1654592.133282,"10997","6","201507131005","cngr","correct",39
1,0.51537,2,2,3,0,NA,"020",40,1654594.145085,"10997","6","201507131005","cngr","correct",40
1,0.597778,3,3,3,0,NA,"003",41,1654596.14011,"10997","6","201507131005","cngr","correct",41
1,0.587105,1,1,1,1,0,"100",42,1654598.135134,"10997","6","201507131005","nbk","correct",42
1,0.660814,1,1,1,0,0,"100",43,1654600.633131,"10997","6","201507131005","nbk","correct",43
1,0.394051,1,1,1,0,1,"XXX",44,1654603.131108,"10997","6","201507131005","nbk","correct",44
0,0.357955,1,2,1,0,1,"XXX",45,1654605.64586,"10997","6","201507131005","nbk","wrong",45
1,0.593401,1,1,1,0,0,"100",46,1654608.14384,"10997","6","201507131005","nbk","correct",46
1,0.451098,3,3,3,1,NA,"003",47,1654610.641829,"10997","6","201507131005","cngr","correct",47
1,0.395247,3,3,3,0,NA,"003",48,1654612.63685,"10997","6","201507131005","cngr","correct",48
1,0.477246,1,1,3,0,NA,"100",49,1654614.631891,"10997","6","201507131005","cngr","correct",49
1,0.449391,1,1,3,0,NA,"100",50,1654616.643702,"10997","6","201507131005","cngr","correct",50
1,0.624668,3,3,2,1,NA,"131",51,1654618.638726,"10997","6","201507131005","intf","correct",51
0,0.590409,2,1,2,0,NA,"313",52,1654620.935533,"10997","6","201507131005","intf","wrong",52
1,0.679123,1,1,2,0,NA,"221",53,1654623.232323,"10997","6","201507131005","intf","correct",53
1,0.782455,2,2,2,0,NA,"233",54,1654625.545907,"10997","6","201507131005","intf","correct",54
1,0.563172,2,2,3,1,NA,"020",55,1654627.842696,"10997","6","201507131005","cngr","correct",55
1,0.491017,2,2,3,0,NA,"020",56,1654629.837732,"10997","6","201507131005","cngr","correct",56
1,0.573232,1,1,3,0,NA,"100",57,1654631.832774,"10997","6","201507131005","cngr","correct",57
1,0.699727,3,3,2,1,NA,"131",58,1654633.844566,"10997","6","201507131005","intf","correct",58
1,0.696392,1,1,2,0,NA,"221",59,1654636.141371,"10997","6","201507131005","intf","correct",59
1,0.940586,1,1,2,0,NA,"313",60,1654638.438164,"10997","6","201507131005","intf","correct",60
1,0.818599,3,3,2,0,NA,"322",1,1654660.400311,"10997","7","201507131007","intf","correct",1
1,0.722805,2,2,2,0,NA,"112",2,1654662.697102,"10997","7","201507131007","intf","correct",2
1,0.534301,2,2,2,0,NA,"112",3,1654664.993915,"10997","7","201507131007","intf","correct",3
0,0.668377,2,3,2,0,NA,"131",4,1654667.307481,"10997","7","201507131007","intf","wrong",4
1,0.912191,2,2,2,0,NA,"233",5,1654669.604287,"10997","7","201507131007","intf","correct",5
1,0.414721,1,1,1,1,0,"100",6,1654671.90108,"10997","7","201507131007","nbk","correct",6
0,0.148368,1,3,1,0,0,"003",7,1654674.399077,"10997","7","201507131007","nbk","wrong",7
1,0.71636,1,1,1,0,1,"XXX",8,1654676.897055,"10997","7","201507131007","nbk","correct",8
1,0.604549,3,3,1,0,0,"003",9,1654679.395034,"10997","7","201507131007","nbk","correct",9
1,0.877322,2,2,2,1,NA,"233",10,1654681.909786,"10997","7","201507131007","intf","correct",10
1,0.780991,1,1,2,0,NA,"313",11,1654684.20659,"10997","7","201507131007","intf","correct",11
1,0.839584,3,3,2,0,NA,"131",12,1654686.503401,"10997","7","201507131007","intf","correct",12
1,0.341731,1,1,3,1,NA,"100",13,1654688.800202,"10997","7","201507131007","cngr","correct",13
1,0.516669,1,1,3,0,NA,"100",14,1654690.79523,"10997","7","201507131007","cngr","correct",14
1,0.448512,1,1,3,0,NA,"100",15,1654692.807033,"10997","7","201507131007","cngr","correct",15
1,0.623795,3,3,3,0,NA,"003",16,1654694.80207,"10997","7","201507131007","cngr","correct",16
1,0.582299,2,2,3,0,NA,"020",17,1654696.797094,"10997","7","201507131007","cngr","correct",17
1,0.678647,3,3,3,0,NA,"003",18,1654698.808895,"10997","7","201507131007","cngr","correct",18
1,0.606513,3,3,3,0,NA,"003",19,1654700.803923,"10997","7","201507131007","cngr","correct",19
1,0.6573,3,3,3,0,NA,"003",20,1654702.798959,"10997","7","201507131007","cngr","correct",20
0,1.110319,2,1,2,1,NA,"221",21,1654704.794,"10997","7","201507131007","intf","wrong",21
1,0.657044,1,1,2,0,NA,"221",22,1654707.107575,"10997","7","201507131007","intf","correct",22
0,0.746973,1,2,2,0,NA,"233",23,1654709.40436,"10997","7","201507131007","intf","wrong",23
-1,Inf,0,3,2,0,NA,"131",24,1654711.70117,"10997","7","201507131007","intf","noresp",24
1,0.986601,1,1,2,0,NA,"313",25,1654713.997967,"10997","7","201507131007","intf","correct",25
1,1.014446,3,3,2,0,NA,"322",26,1654716.294773,"10997","7","201507131007","intf","correct",26
1,0.716183,1,1,2,0,NA,"221",27,1654718.608358,"10997","7","201507131007","intf","correct",27
1,0.866923,2,2,2,0,NA,"112",28,1654720.905144,"10997","7","201507131007","intf","correct",28
1,0.616209,2,2,1,1,0,"020",29,1654723.201959,"10997","7","201507131007","nbk","correct",29
1,0.535891,2,2,1,0,0,"020",30,1654725.699935,"10997","7","201507131007","nbk","correct",30
1,0.733033,3,3,1,0,0,"003",31,1654728.197914,"10997","7","201507131007","nbk","correct",31
1,0.991248,1,1,2,1,NA,"313",32,1654730.695907,"10997","7","201507131007","intf","correct",32
1,0.569258,1,1,2,0,NA,"313",33,1654733.009483,"10997","7","201507131007","intf","correct",33
0,0.627875,1,2,2,0,NA,"233",34,1654735.306271,"10997","7","201507131007","intf","wrong",34
1,1.026342,3,3,2,0,NA,"322",35,1654737.603071,"10997","7","201507131007","intf","correct",35
1,0.590224,2,2,3,1,NA,"020",36,1654739.899875,"10997","7","201507131007","cngr","correct",36
1,0.487387,2,2,3,0,NA,"020",37,1654741.894908,"10997","7","201507131007","cngr","correct",37
1,0.676405,1,1,3,0,NA,"100",38,1654743.906723,"10997","7","201507131007","cngr","correct",38
1,0.558278,3,3,3,0,NA,"003",39,1654745.90174,"10997","7","201507131007","cngr","correct",39
1,0.57811,2,2,3,0,NA,"020",40,1654747.896773,"10997","7","201507131007","cngr","correct",40
1,0.489798,2,2,1,1,0,"020",41,1654749.908575,"10997","7","201507131007","nbk","correct",41
1,0.501477,1,1,1,0,0,"100",42,1654752.406574,"10997","7","201507131007","nbk","correct",42
0,0.667505,1,2,1,0,1,"XXX",43,1654754.904544,"10997","7","201507131007","nbk","wrong",43
0,1.142348,3,1,1,0,1,"XXX",44,1654757.402533,"10997","7","201507131007","nbk","wrong",44
1,0.505703,1,1,1,0,0,"100",45,1654759.900506,"10997","7","201507131007","nbk","correct",45
1,0.64113,1,1,3,1,NA,"100",46,1654762.398489,"10997","7","201507131007","cngr","correct",46
1,0.651459,2,2,3,0,NA,"020",47,1654764.393525,"10997","7","201507131007","cngr","correct",47
1,0.499911,1,1,3,0,NA,"100",48,1654766.405333,"10997","7","201507131007","cngr","correct",48
1,0.45926,3,3,3,0,NA,"003",49,1654768.400357,"10997","7","201507131007","cngr","correct",49
1,0.571967,2,2,1,1,0,"020",50,1654770.395403,"10997","7","201507131007","nbk","correct",50
1,0.504899,3,3,1,0,0,"003",51,1654772.910146,"10997","7","201507131007","nbk","correct",51
1,0.424001,2,2,1,0,1,"XXX",52,1654775.408129,"10997","7","201507131007","nbk","correct",52
1,0.467437,3,3,1,0,0,"003",53,1654777.906108,"10997","7","201507131007","nbk","correct",53
1,0.448375,1,1,1,0,0,"100",54,1654780.404091,"10997","7","201507131007","nbk","correct",54
1,0.490588,1,1,1,0,0,"100",55,1654782.902079,"10997","7","201507131007","nbk","correct",55
1,0.31696,1,1,1,0,1,"XXX",56,1654785.400056,"10997","7","201507131007","nbk","correct",56
1,0.545607,2,2,1,0,0,"020",57,1654787.898037,"10997","7","201507131007","nbk","correct",57
1,0.58762,2,2,3,1,NA,"020",58,1654790.396034,"10997","7","201507131007","cngr","correct",58
1,0.437346,2,2,3,0,NA,"020",59,1654792.40783,"10997","7","201507131007","cngr","correct",59
1,0.488904,1,1,3,0,NA,"100",60,1654794.402863,"10997","7","201507131007","cngr","correct",60
1,0.470818,3,3,1,0,0,"003",1,1655094.395567,"10997","8","201507131015","nbk","correct",1
1,0.451748,1,1,1,0,0,"100",2,1655096.893556,"10997","8","201507131015","nbk","correct",2
1,0.648896,3,3,1,0,1,"XXX",3,1655099.391527,"10997","8","201507131015","nbk","correct",3
1,0.969788,1,1,1,0,1,"XXX",4,1655101.889524,"10997","8","201507131015","nbk","correct",4
1,0.54876,2,2,1,0,0,"020",5,1655104.387505,"10997","8","201507131015","nbk","correct",5
1,1.085869,3,3,2,1,NA,"131",6,1655106.885483,"10997","8","201507131015","intf","correct",6
1,0.773631,2,2,2,0,NA,"112",7,1655109.182281,"10997","8","201507131015","intf","correct",7
1,0.69178,1,1,2,0,NA,"221",8,1655111.495857,"10997","8","201507131015","intf","correct",8
1,0.50283,2,2,1,1,0,"020",9,1655113.792655,"10997","8","201507131015","nbk","correct",9
1,0.515132,3,3,1,0,0,"003",10,1655116.290641,"10997","8","201507131015","nbk","correct",10
1,0.804535,1,1,1,0,0,"100",11,1655118.78862,"10997","8","201507131015","nbk","correct",11
-1,Inf,0,1,2,1,NA,"313",12,1655121.286615,"10997","8","201507131015","intf","noresp",12
1,0.782088,2,2,2,0,NA,"233",13,1655123.583411,"10997","8","201507131015","intf","correct",13
1,0.748078,3,3,2,0,NA,"322",14,1655125.880221,"10997","8","201507131015","intf","correct",14
0,0.542305,1,2,2,0,NA,"112",15,1655128.193783,"10997","8","201507131015","intf","wrong",15
1,0.724378,2,2,2,0,NA,"233",16,1655130.49059,"10997","8","201507131015","intf","correct",16
1,0.53575,2,2,2,0,NA,"233",17,1655132.787398,"10997","8","201507131015","intf","correct",17
1,0.810596,1,1,2,0,NA,"313",18,1655135.084198,"10997","8","201507131015","intf","correct",18
1,0.736181,2,2,2,0,NA,"112",19,1655137.380986,"10997","8","201507131015","intf","correct",19
1,0.530394,1,1,1,1,0,"100",20,1655139.694566,"10997","8","201507131015","nbk","correct",20
1,0.511626,3,3,1,0,0,"003",21,1655142.192555,"10997","8","201507131015","nbk","correct",21
1,0.399831,1,1,1,0,1,"XXX",22,1655144.690537,"10997","8","201507131015","nbk","correct",22
1,0.627827,3,3,1,0,0,"003",23,1655147.188511,"10997","8","201507131015","nbk","correct",23
1,0.423761,2,2,3,1,NA,"020",24,1655149.686495,"10997","8","201507131015","cngr","correct",24
1,0.567406,1,1,3,0,NA,"100",25,1655151.681523,"10997","8","201507131015","cngr","correct",25
1,0.50927,3,3,3,0,NA,"003",26,1655153.693328,"10997","8","201507131015","cngr","correct",26
1,0.468421,2,2,3,0,NA,"020",27,1655155.688364,"10997","8","201507131015","cngr","correct",27
1,0.643551,3,3,2,1,NA,"131",28,1655157.683387,"10997","8","201507131015","intf","correct",28
0,0.546759,2,1,2,0,NA,"313",29,1655159.980197,"10997","8","201507131015","intf","wrong",29
1,0.712619,3,3,2,0,NA,"322",30,1655162.29377,"10997","8","201507131015","intf","correct",30
1,0.647285,1,1,2,0,NA,"221",31,1655164.590576,"10997","8","201507131015","intf","correct",31
1,0.952865,1,1,2,0,NA,"313",32,1655166.887381,"10997","8","201507131015","intf","correct",32
1,0.48603,1,1,3,1,NA,"100",33,1655169.184171,"10997","8","201507131015","cngr","correct",33
1,0.55192,1,1,3,0,NA,"100",34,1655171.195975,"10997","8","201507131015","cngr","correct",34
1,0.562692,1,1,3,0,NA,"100",35,1655173.191002,"10997","8","201507131015","cngr","correct",35
1,0.767724,2,2,2,1,NA,"112",36,1655175.186052,"10997","8","201507131015","intf","correct",36
1,0.795852,3,3,2,0,NA,"322",37,1655177.482845,"10997","8","201507131015","intf","correct",37
1,1.177159,3,3,2,0,NA,"131",38,1655179.796423,"10997","8","201507131015","intf","correct",38
1,0.802653,1,1,2,0,NA,"221",39,1655182.093218,"10997","8","201507131015","intf","correct",39
1,0.56863,3,3,3,1,NA,"003",40,1655184.390024,"10997","8","201507131015","cngr","correct",40
1,0.496812,3,3,3,0,NA,"003",41,1655186.385049,"10997","8","201507131015","cngr","correct",41
1,0.609484,3,3,3,0,NA,"003",42,1655188.380087,"10997","8","201507131015","cngr","correct",42
1,0.489492,3,3,3,0,NA,"003",43,1655190.391882,"10997","8","201507131015","cngr","correct",43
1,0.634196,2,2,3,0,NA,"020",44,1655192.386915,"10997","8","201507131015","cngr","correct",44
1,0.561409,1,1,3,0,NA,"100",45,1655194.381955,"10997","8","201507131015","cngr","correct",45
1,0.534187,2,2,3,0,NA,"020",46,1655196.393749,"10997","8","201507131015","cngr","correct",46
1,0.43105,2,2,3,0,NA,"020",47,1655198.388782,"10997","8","201507131015","cngr","correct",47
1,0.544601,1,1,1,1,0,"100",48,1655200.38382,"10997","8","201507131015","nbk","correct",48
1,0.803759,2,2,1,0,0,"020",49,1655202.881803,"10997","8","201507131015","nbk","correct",49
1,0.736948,1,1,1,0,1,"XXX",50,1655205.396556,"10997","8","201507131015","nbk","correct",50
1,0.408607,2,2,1,0,0,"020",51,1655207.894541,"10997","8","201507131015","nbk","correct",51
1,0.544756,2,2,1,0,0,"020",52,1655210.392527,"10997","8","201507131015","nbk","correct",52
1,0.525787,1,1,1,0,0,"100",53,1655212.890503,"10997","8","201507131015","nbk","correct",53
0,0.753398,1,2,1,0,1,"XXX",54,1655215.388479,"10997","8","201507131015","nbk","wrong",54
1,0.518171,3,3,1,0,0,"003",55,1655217.886475,"10997","8","201507131015","nbk","correct",55
1,0.530694,3,3,3,1,NA,"003",56,1655220.384457,"10997","8","201507131015","cngr","correct",56
1,0.626835,2,2,3,0,NA,"020",57,1655222.39625,"10997","8","201507131015","cngr","correct",57
1,0.461702,1,1,3,0,NA,"100",58,1655224.391281,"10997","8","201507131015","cngr","correct",58
1,0.544176,2,2,3,0,NA,"020",59,1655226.386322,"10997","8","201507131015","cngr","correct",59
1,0.43121,1,1,3,0,NA,"100",60,1655228.381349,"10997","8","201507131015","cngr","correct",60
1,0.915048,2,2,2,0,NA,"112",1,1655242.54777,"10997","9","201507131017","intf","correct",1
1,0.716578,1,1,2,0,NA,"313",2,1655244.844571,"10997","9","201507131017","intf","correct",2
1,0.805704,2,2,2,0,NA,"233",3,1655247.14138,"10997","9","201507131017","intf","correct",3
1,0.648796,3,3,2,0,NA,"131",4,1655249.438174,"10997","9","201507131017","intf","correct",4
1,0.690096,3,3,2,0,NA,"322",5,1655251.751757,"10997","9","201507131017","intf","correct",5
1,0.439828,2,2,1,1,0,"020",6,1655254.048542,"10997","9","201507131017","nbk","correct",6
1,0.483042,3,3,1,0,0,"003",7,1655256.546539,"10997","9","201507131017","nbk","correct",7
1,0.525684,3,3,1,0,0,"003",8,1655259.044517,"10997","9","201507131017","nbk","correct",8
1,0.475817,2,2,3,1,NA,"020",9,1655261.542497,"10997","9","201507131017","cngr","correct",9
1,0.527761,3,3,3,0,NA,"003",10,1655263.537526,"10997","9","201507131017","cngr","correct",10
1,0.500253,1,1,3,0,NA,"100",11,1655265.549335,"10997","9","201507131017","cngr","correct",11
1,0.506356,3,3,3,0,NA,"003",12,1655267.544365,"10997","9","201507131017","cngr","correct",12
1,0.557867,1,1,3,0,NA,"100",13,1655269.539405,"10997","9","201507131017","cngr","correct",13
1,0.423263,3,3,3,0,NA,"003",14,1655271.5512,"10997","9","201507131017","cngr","correct",14
1,0.505887,1,1,3,0,NA,"100",15,1655273.546234,"10997","9","201507131017","cngr","correct",15
1,0.495078,2,2,3,0,NA,"020",16,1655275.541261,"10997","9","201507131017","cngr","correct",16
1,0.890842,1,1,2,1,NA,"221",17,1655277.553066,"10997","9","201507131017","intf","correct",17
1,0.918289,2,2,2,0,NA,"112",18,1655279.849875,"10997","9","201507131017","intf","correct",18
1,0.729841,3,3,2,0,NA,"322",19,1655282.146661,"10997","9","201507131017","intf","correct",19
1,0.757275,3,3,2,0,NA,"131",20,1655284.443476,"10997","9","201507131017","intf","correct",20
1,0.461786,3,3,1,1,0,"003",21,1655286.740266,"10997","9","201507131017","nbk","correct",21
1,0.504456,1,1,1,0,0,"100",22,1655289.238261,"10997","9","201507131017","nbk","correct",22
0,1.086411,2,3,1,0,1,"XXX",23,1655291.753011,"10997","9","201507131017","nbk","wrong",23
1,0.529444,2,2,1,0,0,"020",24,1655294.250991,"10997","9","201507131017","nbk","correct",24
0,0.942385,2,3,2,1,NA,"131",25,1655296.748979,"10997","9","201507131017","intf","wrong",25
1,0.846836,2,2,2,0,NA,"233",26,1655299.045774,"10997","9","201507131017","intf","correct",26
1,0.84346,3,3,2,0,NA,"131",27,1655301.342581,"10997","9","201507131017","intf","correct",27
1,0.57881,3,3,3,1,NA,"003",28,1655303.639377,"10997","9","201507131017","cngr","correct",28
1,0.644069,2,2,3,0,NA,"020",29,1655305.651189,"10997","9","201507131017","cngr","correct",29
1,0.602866,1,1,3,0,NA,"100",30,1655307.646211,"10997","9","201507131017","cngr","correct",30
1,0.561323,1,1,3,0,NA,"100",31,1655309.641245,"10997","9","201507131017","cngr","correct",31
1,0.53425,3,3,1,1,0,"003",32,1655311.653052,"10997","9","201507131017","nbk","correct",32
1,0.453726,2,2,1,0,0,"020",33,1655314.15104,"10997","9","201507131017","nbk","correct",33
1,0.465716,3,3,1,0,1,"XXX",34,1655316.649008,"10997","9","201507131017","nbk","correct",34
1,0.372033,2,2,1,0,1,"XXX",35,1655319.146989,"10997","9","201507131017","nbk","correct",35
1,0.476486,1,1,1,0,0,"100",36,1655321.644985,"10997","9","201507131017","nbk","correct",36
1,0.920649,1,1,2,1,NA,"221",37,1655324.142962,"10997","9","201507131017","intf","correct",37
1,0.917709,2,2,2,0,NA,"233",38,1655326.439763,"10997","9","201507131017","intf","correct",38
1,0.650583,1,1,2,0,NA,"221",39,1655328.753337,"10997","9","201507131017","intf","correct",39
1,0.801503,2,2,2,0,NA,"233",40,1655331.050152,"10997","9","201507131017","intf","correct",40
1,0.644084,1,1,2,0,NA,"221",41,1655333.346935,"10997","9","201507131017","intf","correct",41
1,0.702648,2,2,2,0,NA,"112",42,1655335.643749,"10997","9","201507131017","intf","correct",42
1,0.760807,1,1,2,0,NA,"313",43,1655337.940544,"10997","9","201507131017","intf","correct",43
1,0.542178,1,1,2,0,NA,"313",44,1655340.237349,"10997","9","201507131017","intf","correct",44
1,0.450255,1,1,3,1,NA,"100",45,1655342.550934,"10997","9","201507131017","cngr","correct",45
1,0.471004,2,2,3,0,NA,"020",46,1655344.54595,"10997","9","201507131017","cngr","correct",46
1,0.521986,2,2,3,0,NA,"020",47,1655346.540992,"10997","9","201507131017","cngr","correct",47
1,0.433247,1,1,1,1,0,"100",48,1655348.552787,"10997","9","201507131017","nbk","correct",48
1,0.476111,1,1,1,0,0,"100",49,1655351.050771,"10997","9","201507131017","nbk","correct",49
0,0.488556,1,3,1,0,1,"XXX",50,1655353.548756,"10997","9","201507131017","nbk","wrong",50
1,0.499994,2,2,1,0,0,"020",51,1655356.046735,"10997","9","201507131017","nbk","correct",51
1,0.574376,3,3,1,0,0,"003",52,1655358.544714,"10997","9","201507131017","nbk","correct",52
1,0.895232,2,2,1,0,1,"XXX",53,1655361.042707,"10997","9","201507131017","nbk","correct",53
1,0.505746,1,1,1,0,0,"100",54,1655363.540691,"10997","9","201507131017","nbk","correct",54
1,0.486834,2,2,1,0,0,"020",55,1655366.038669,"10997","9","201507131017","nbk","correct",55
0,0.357944,1,2,3,1,NA,"020",56,1655368.553422,"10997","9","201507131017","cngr","wrong",56
1,0.595028,3,3,3,0,NA,"003",57,1655370.548446,"10997","9","201507131017","cngr","correct",57
1,0.491836,2,2,3,0,NA,"020",58,1655372.543483,"10997","9","201507131017","cngr","correct",58
1,0.512633,1,1,3,0,NA,"100",59,1655374.538523,"10997","9","201507131017","cngr","correct",59
1,0.454857,3,3,3,0,NA,"003",60,1655376.550329,"10997","9","201507131017","cngr","correct",60
1,0.346634,1,1,1,0,0,"100",1,1302995.977919,"11262","1","201509021631","nbk","correct",1
1,0.326449,1,1,1,0,0,"100",2,1302998.47594,"11262","1","201509021631","nbk","correct",2
1,0.522847,2,2,1,0,0,"020",3,1303000.973968,"11262","1","201509021631","nbk","correct",3
1,0.410086,1,1,1,0,0,"100",4,1303003.47199,"11262","1","201509021631","nbk","correct",4
1,0.483054,2,2,1,0,0,"020",5,1303005.970025,"11262","1","201509021631","nbk","correct",5
1,0.524679,3,3,1,0,0,"003",6,1303008.468039,"11262","1","201509021631","nbk","correct",6
1,0.473835,3,3,1,0,0,"003",7,1303010.966045,"11262","1","201509021631","nbk","correct",7
1,0.392333,1,1,1,0,0,"100",8,1303013.464079,"11262","1","201509021631","nbk","correct",8
1,0.557406,2,2,1,0,0,"020",9,1303015.962103,"11262","1","201509021631","nbk","correct",9
1,0.922016,1,1,1,0,1,"XXX",10,1303018.476907,"11262","1","201509021631","nbk","correct",10
1,0.407688,2,2,1,0,0,"020",11,1303020.974925,"11262","1","201509021631","nbk","correct",11
1,0.388117,3,3,1,0,0,"003",12,1303023.472952,"11262","1","201509021631","nbk","correct",12
1,0.552983,2,2,1,0,1,"XXX",13,1303025.97098,"11262","1","201509021631","nbk","correct",13
1,0.409813,1,1,1,0,0,"100",14,1303028.469004,"11262","1","201509021631","nbk","correct",14
1,0.389418,1,1,1,0,0,"100",15,1303030.967025,"11262","1","201509021631","nbk","correct",15
1,0.462372,1,1,1,0,1,"XXX",16,1303033.465034,"11262","1","201509021631","nbk","correct",16
1,0.442391,3,3,1,0,0,"003",17,1303035.963071,"11262","1","201509021631","nbk","correct",17
1,0.405931,3,3,1,0,0,"003",18,1303038.477875,"11262","1","201509021631","nbk","correct",18
1,0.416093,3,3,1,0,1,"XXX",19,1303040.975897,"11262","1","201509021631","nbk","correct",19
1,0.427329,3,3,1,0,0,"003",20,1303043.473925,"11262","1","201509021631","nbk","correct",20
1,0.346215,3,3,1,0,0,"003",21,1303045.971933,"11262","1","201509021631","nbk","correct",21
1,0.325498,1,1,1,0,0,"100",22,1303048.469961,"11262","1","201509021631","nbk","correct",22
0,0.635673,1,3,1,0,1,"XXX",23,1303050.967984,"11262","1","201509021631","nbk","wrong",23
1,0.430958,2,2,1,0,0,"020",24,1303053.466004,"11262","1","201509021631","nbk","correct",24
1,0.379371,2,2,1,0,0,"020",25,1303055.964026,"11262","1","201509021631","nbk","correct",25
1,0.438916,2,2,1,0,1,"XXX",26,1303058.462053,"11262","1","201509021631","nbk","correct",26
1,0.402492,2,2,1,0,0,"020",27,1303060.976859,"11262","1","201509021631","nbk","correct",27
1,0.382938,1,1,1,0,0,"100",28,1303063.47488,"11262","1","201509021631","nbk","correct",28
1,0.517264,2,2,1,0,0,"020",29,1303065.972906,"11262","1","201509021631","nbk","correct",29
1,0.404686,1,1,1,0,1,"XXX",30,1303068.470931,"11262","1","201509021631","nbk","correct",30
0,0.47736,1,2,1,0,1,"XXX",31,1303070.968958,"11262","1","201509021631","nbk","wrong",31
1,0.395955,1,1,1,0,0,"100",32,1303073.466989,"11262","1","201509021631","nbk","correct",32
1,0.499037,2,2,1,0,0,"020",33,1303075.964989,"11262","1","201509021631","nbk","correct",33
1,0.695467,1,1,1,0,1,"XXX",34,1303078.463027,"11262","1","201509021631","nbk","correct",34
1,0.47333,3,3,1,0,0,"003",35,1303080.977816,"11262","1","201509021631","nbk","correct",35
1,0.596139,1,1,2,0,NA,"313",1,1302055.68118,"11262","2","201509021615","intf","correct",1
1,0.65286,2,2,2,0,NA,"233",2,1302057.978025,"11262","2","201509021615","intf","correct",2
1,0.955771,3,3,2,0,NA,"131",3,1302060.274861,"11262","2","201509021615","intf","correct",3
1,0.765597,1,1,2,0,NA,"122",4,1302062.571686,"11262","2","201509021615","intf","correct",4
1,0.759815,3,3,2,0,NA,"322",5,1302064.868526,"11262","2","201509021615","intf","correct",5
1,0.553142,3,3,2,0,NA,"322",6,1302067.182146,"11262","2","201509021615","intf","correct",6
1,0.702215,3,3,2,0,NA,"131",7,1302069.478982,"11262","2","201509021615","intf","correct",7
1,0.789919,1,1,2,0,NA,"221",8,1302071.775834,"11262","2","201509021615","intf","correct",8
1,0.630313,1,1,2,0,NA,"221",9,1302074.072661,"11262","2","201509021615","intf","correct",9
1,0.656019,1,1,2,0,NA,"313",10,1302076.369511,"11262","2","201509021615","intf","correct",10
1,1.08237,3,3,2,0,NA,"322",11,1302078.683129,"11262","2","201509021615","intf","correct",11
1,0.922412,1,1,2,0,NA,"221",12,1302080.979972,"11262","2","201509021615","intf","correct",12
1,0.608414,3,3,2,0,NA,"322",13,1302083.276803,"11262","2","201509021615","intf","correct",13
1,0.973915,2,2,2,0,NA,"121",14,1302085.573645,"11262","2","201509021615","intf","correct",14
1,0.690977,3,3,2,0,NA,"131",15,1302087.870473,"11262","2","201509021615","intf","correct",15
1,0.854168,2,2,2,0,NA,"112",16,1302090.184099,"11262","2","201509021615","intf","correct",16
